2026-06-27 13:44:04 | INFO     | ss_crawler | [ssd_scraper] Initializing SSD scraper...
2026-06-27 13:44:04 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-06-27 13:44:04 | INFO     | ss_crawler | [ssd_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-06-27 13:44:05 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2453 SSDs
2026-06-27 13:44:05 | INFO     | ss_crawler | [ssd_scraper] Loaded 2453 SSD references
2026-06-27 13:44:05 | INFO     | ss_crawler | [ssd_scraper] Starting SSD scraper from https://www.ss.com/lv/electronics/computers/completing-pc/ssd/
2026-06-27 13:44:05 | INFO     | ss_crawler | [ssd_scraper] Fetching page 1: https://www.ss.com/lv/electronics/computers/completing-pc/ssd/
2026-06-27 13:44:05 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/computers/completing-pc/ssd/
2026-06-27 13:44:08 | INFO     | ss_crawler | [ssd_scraper] Found 32 listings on page 1, 32 new
2026-06-27 13:44:08 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/ssd/cgmejh.html
2026-06-27 13:44:11 | INFO     | ss_crawler | [ssd_scraper] Matched cgmejh: WD SN8100 (100% confidence)
2026-06-27 13:44:11 | INFO     | ss_crawler | [ssd_scraper] ✅ cgmejh: New
2026-06-27 13:44:11 | INFO     | ss_crawler | [image_downloader] Downloaded image for cgmejh (stored as cgmejh_72f410fd.jpg)
2026-06-27 13:44:11 | INFO     | ss_crawler | [ssd_scraper] Image saved locally: cgmejh_72f410fd.jpg
2026-06-27 13:44:11 | INFO     | ss_crawler | [ssd_scraper] Updated local_image_path in DB: True
2026-06-27 13:44:11 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/ssd/cgmejh.html
2026-06-27 13:44:14 | INFO     | ss_crawler | [ssd_scraper] Matched cgmejh: WD SN8100 (100% confidence)
2026-06-27 13:44:14 | INFO     | ss_crawler | [ssd_scraper] ⏸️ cgmejh: Unchanged
2026-06-27 13:44:14 | INFO     | ss_crawler | [ssd_scraper] Image saved locally: ssds\cgmejh_72f410fd.jpg
2026-06-27 13:44:14 | INFO     | ss_crawler | [ssd_scraper] Updated local_image_path in DB: True
2026-06-27 13:44:14 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/completing-pc/ssd/cgmejh.html
2026-06-27 22:49:17 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-06-27 22:49:17 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-06-27 22:49:17 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-06-27 22:49:19 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-06-27 22:49:19 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-06-27 22:49:19 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-06-27 22:49:19 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2453 SSDs
2026-06-27 22:49:19 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-06-27 22:49:20 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-06-27 22:49:22 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-06-27 22:49:22 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-06-27 22:49:22 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2453 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-06-27 22:49:22 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2453 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-06-27 22:49:22 | INFO     | ss_crawler | [computer_scraper] Computer scrape run started: ID 55
2026-06-27 22:49:22 | INFO     | ss_crawler | [computer_scraper] Fetching computer category: https://www.ss.com/lv/electronics/computers/pc/
2026-06-27 22:49:22 | INFO     | ss_crawler | [crawler] Fetching Computer category page: https://www.ss.com/lv/electronics/computers/pc/
2026-06-27 22:49:24 | INFO     | ss_crawler | [computer_parser] Found 30 listings on page
2026-06-27 22:49:24 | INFO     | ss_crawler | [computer_scraper] Found 30 computer listings to process
2026-06-27 22:49:24 | INFO     | ss_crawler | [crawler] Fetching Computer listing 1/30: https://www.ss.com/msg/lv/electronics/computers/pc/hfcxk.html
2026-06-27 22:49:27 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 95 SSDs
2026-06-27 22:49:27 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 447, 'brand': 'Crucial', 'model': 'MX300', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (1TB)', 'capacity_gb': 256, 'controller': 'Marvell 88SS1074', 'configuration': 'Dual-core, 4-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Micron', 'nand_type': 'TLC', 'layers': '32', 'read_speed_mb': 530, 'write_speed_mb': 500, 'category': 'Mid-Range SATA', 'notes': None, 'search_keywords': ['crucial 300', 'crucial mx300', 'mx300', '300', 'crucial'], 'normalized_name': 'crucial mx300', 'name': 'Crucial MX300'}
2026-06-27 22:49:28 | INFO     | ss_crawler | [image_downloader] Downloaded image for hfcxk (stored as hfcxk_957ac47e.jpg)
2026-06-27 22:49:28 | INFO     | ss_crawler | [computer_scraper] Image saved locally: hfcxk_957ac47e.jpg
2026-06-27 22:49:28 | INFO     | ss_crawler | [computer_scraper] NEW: New: Datori un orgtehnika/Datori/ Pārdod...
2026-06-27 22:49:28 | INFO     | ss_crawler | [crawler] Fetching Computer listing 2/30: https://www.ss.com/msg/lv/electronics/computers/pc/hcmox.html
2026-06-27 22:49:31 | INFO     | ss_crawler | [image_downloader] Downloaded image for hcmox (stored as hcmox_fee9e0e7.jpg)
2026-06-27 22:49:31 | INFO     | ss_crawler | [computer_scraper] Image saved locally: hcmox_fee9e0e7.jpg
2026-06-27 22:49:31 | INFO     | ss_crawler | [computer_scraper] NEW: New: Datori un orgtehnika/Datori/ Pārdod...
2026-06-27 22:49:31 | INFO     | ss_crawler | [crawler] Fetching Computer listing 3/30: https://www.ss.com/msg/lv/electronics/computers/pc/mxlnp.html
2026-06-27 22:49:33 | INFO     | ss_crawler | [computer_parser] Skipping listing mxlnp: Contains skip pattern: 'piegāde visā latvijā'
2026-06-27 22:49:33 | INFO     | ss_crawler | [computer_scraper] SKIPPED: Filtered by skip patterns
2026-06-27 22:49:33 | INFO     | ss_crawler | [crawler] Fetching Computer listing 4/30: https://www.ss.com/msg/lv/electronics/computers/pc/loonp.html
2026-06-27 22:49:36 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 90 SSDs
2026-06-27 22:49:36 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 1515, 'brand': 'Samsung', 'model': '860 EVO', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (2TB)', 'capacity_gb': 500, 'controller': 'Samsung MJX', 'configuration': 'Tri-core, 8-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Samsung', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 520, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['samsung', 'samsung 860', 'samsung 860 evo', '860 evo', '860'], 'normalized_name': 'samsung 860 evo', 'name': 'Samsung 860 EVO'}
2026-06-27 22:49:36 | WARNING  | ss_crawler | [listing_versioning] Legacy listing loonp v1 has NULL fingerprint, creating new version
2026-06-27 22:49:36 | INFO     | ss_crawler | [computer_scraper] NEW_VERSION: New version (2): Datori un orgtehnika/Datori/ Pārdod...
2026-06-27 22:49:36 | INFO     | ss_crawler | [crawler] Fetching Computer listing 5/30: https://www.ss.com/msg/lv/electronics/computers/pc/dpfdn.html
2026-06-27 22:49:39 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 90 SSDs
2026-06-27 22:49:39 | INFO     | ss_crawler | [computer_matcher] [SSD DEBUG] Set result.ssd: {'id': 1514, 'brand': 'Samsung', 'model': '860 EVO', 'interface': 'SATA/AHCI', 'form_factor': '2.5" & M.2 (2TB)', 'capacity_gb': 250, 'controller': 'Samsung MJX', 'configuration': 'Tri-core, 8-ch, 8-CE/ch', 'has_dram': True, 'hmb': None, 'nand_brand': 'Samsung', 'nand_type': 'TLC', 'layers': '64', 'read_speed_mb': 550, 'write_speed_mb': 520, 'category': 'High-End SATA', 'notes': None, 'search_keywords': ['samsung', 'samsung 860', 'samsung 860 evo', '860 evo', '860'], 'normalized_name': 'samsung 860 evo', 'name': 'Samsung 860 EVO'}
2026-06-27 22:49:39 | WARNING  | ss_crawler | [listing_versioning] Legacy listing dpfdn v1 has NULL fingerprint, creating new version
2026-06-27 22:49:39 | INFO     | ss_crawler | [computer_scraper] NEW_VERSION: New version (2): Datori un orgtehnika/Datori/ Pārdod...
2026-06-27 22:49:39 | INFO     | ss_crawler | [crawler] Fetching Computer listing 6/30: https://www.ss.com/msg/lv/electronics/computers/pc/ehmno.html
2026-06-27 22:49:43 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 90 SSDs
