2026-05-28 20:41:04 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-28 20:41:04 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-28 20:41:04 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-28 20:41:05 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-28 20:41:05 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-28 20:41:05 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-28 20:41:06 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-28 20:41:06 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-28 20:41:06 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-28 20:41:08 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-28 20:41:08 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-28 20:41:08 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-28 20:41:08 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-28 20:41:08 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-28 20:41:08 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-28 20:41:08 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-28 20:41:09 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-28 20:41:09 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-28 20:41:09 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-28 20:41:09 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2451 SSDs
2026-05-28 20:41:10 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-28 20:41:10 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-28 20:41:11 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-28 20:41:12 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-28 20:41:12 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-28 20:41:12 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2451 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-28 20:41:12 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/dpfex.html
2026-05-28 20:41:17 | INFO     | ss_crawler | [computer_monitor_matcher] Brand+size match for monitor-only brand: HP 24uh
2026-05-28 20:41:17 | INFO     | ss_crawler | [computer_monitor_matcher] Monitor matched: HP 24uh (45%)
2026-05-28 20:41:17 | INFO     | ss_crawler | [computer_scraper] Single scrape result: unchanged - Unchanged: Datori un orgtehnika/Datori/ Pārdod...
2026-05-28 20:41:19 | INFO     | ss_crawler | [computer_monitor_matcher] Brand+size match for monitor-only brand: HP 24uh
2026-05-28 20:41:19 | INFO     | ss_crawler | [computer_monitor_matcher] Monitor matched: HP 24uh (45%)
2026-05-28 20:51:46 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-28 20:51:46 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
