2026-05-23 14:56:22 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-23 14:56:22 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-23 14:56:22 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-23 14:56:23 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-23 14:56:23 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-23 14:56:23 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-23 14:56:24 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-23 14:56:24 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-23 14:56:24 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-23 14:56:25 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-23 14:56:26 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-23 14:56:26 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-23 14:56:26 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-23 14:56:26 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-23 14:56:26 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-23 14:56:26 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-23 14:56:27 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-23 14:56:27 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-23 14:56:27 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-23 14:56:27 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-23 14:56:27 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-23 14:56:27 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-23 14:56:29 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-23 14:56:29 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-23 14:56:29 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-23 14:56:29 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-23 14:56:29 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/kemco.html
2026-05-23 14:56:31 | INFO     | ss_crawler | [computer_parser] Skipping listing kemco: Contains skip pattern: 'piegāde visā latvijā'
2026-05-23 14:56:31 | INFO     | ss_crawler | [computer_scraper] Single scrape result: skipped - Filtered by skip patterns
2026-05-23 15:01:15 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-23 15:01:15 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-23 15:01:15 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-23 15:01:16 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-23 15:01:16 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-23 15:01:16 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-23 15:01:16 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-23 15:01:17 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-23 15:01:17 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-23 15:01:18 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-23 15:01:18 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-23 15:01:18 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-23 15:01:18 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-23 15:01:18 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-23 15:01:18 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-23 15:01:18 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-23 15:01:19 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-23 15:01:19 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-23 15:01:20 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-23 15:01:20 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-23 15:01:20 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-23 15:01:20 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5742 case references
2026-05-23 15:01:21 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5732 motherboards
2026-05-23 15:01:22 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-23 15:01:22 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-23 15:01:22 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5742 Cases, 5732 Motherboards, 20272 Monitors
2026-05-23 15:01:22 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/kemco.html
2026-05-23 15:01:25 | INFO     | ss_crawler | [computer_parser] Skipping listing kemco: Contains skip pattern: 'piegāde visā latvijā'
2026-05-23 15:01:25 | INFO     | ss_crawler | [computer_scraper] Single scrape result: skipped - Filtered by skip patterns
2026-05-23 15:02:30 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-23 15:02:30 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-23 15:02:30 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-23 15:02:31 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
